"id_reporte","id_servicio","id_tipo_servicio","reporte","calle","numero","id_colonia","codigo_postal","latitud","longitud","prioridad","status","creado"
"43616","1","2","ciudadano reporta dos lamparas apagadas, ubicadas en calle carrizo entre las calles paseo del laurel y calle guamuchil, en el fracc. urbi villas del cedro.","carrizo","3443",NULL,"80058","24.8303228","-107.43747300000001","NORMAL","ASIGNADO","2017-03-15 11:38:21"
"43617","1","2","ciudadana reporta 1 lampara apagada por la calle alfonso gravioto entre andres magallon y froy lan cruz manjarrez (av cuarta entre calle quinta y sexta) col libertad","alfonso gravioto","1858 sur",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-03-15 11:38:48"
"43618","3","19","ciudadana solcita el retiro de material en via publica (material de arrastre ) ya que al ingresar pacientes es muy dificil yq que estorban, es bastante tierra, por la av pascual orozo  y cierra madre del sur (a un lado de urgencias de la clinica 46 de cañadas, co cañadas","topolobampo","1749",NULL,,"24.7851357","-107.41338589999998","NORMAL","ASIGNADO","2017-03-15 11:48:47"
"43619","1","2","ciudadana reporta dos lamparas apagadas por  la calle arisstocracia  entre las calles reyna isabel y reyna beatriz, fracc. san valentino","aristocracia","537",NULL,"80247","24.806632","-107.394393","NORMAL","ASIGNADO","2017-03-15 11:49:49"
"43620","3","14","ciudadana reporta bache por la carretera mexico 15 y (al bajar el puente que va del malecon a la canasta) col centro","topolobampo","1799",NULL,,"24.7851737","-107.41437439999999","NORMAL","ASIGNADO","2017-03-15 11:54:33"
"43621","8","36","se reporta a persona ya que tomo barda del reportante construyendo escalera, ocasionando molestia e inconformidad en la reportante, ubicado junto al no.3320 de la calle buenaventura entre blvd horizontes y de la alegria, en la col. 4 de marzo.","buenaventura","3320",NULL,"80054","24.8100793","-107.42856979999999","NORMAL","ASIGNADO","2017-03-15 11:59:15"
"43622","1","2","ciudadana reporta tres lámparas apagadas por la calle Brasiles esquina con la calle agua fría, otra brasiles entre agua fría y guasima, una más en Brasiles entre Blvd. Alfa y Agua Fría col. progreso.","brasiles","3645 sur",NULL,"80197","24.7611751","-107.3925658","NORMAL","ASIGNADO","2017-03-15 12:19:04"
"43623","1","2","ciudadano reporta 3 lamparas apagadas (area verde) 1 por el andador graciano sanchez entre enrrique gonzales y jeovany zamudio, una mas por el andador heriberto frias entre enrique gonzales y geovany zamudio, la ultima dentro del area de la cancha deportiva col infonavit barrancos","graciano sanchez","4253",NULL,,"24.7502266","-107.42448810000002","NORMAL","ASIGNADO","2017-03-15 12:20:00"
"43624","1","2","ciudadana reporta dos lamparas una apagada y una que prende y apaga, ubicadas en calle plan de iguala entre av. revolucion y andres tello, en la col. emiliano zapata.","plan de iguala","2910",NULL,"80409","24.806632","-107.394393","NORMAL","ASIGNADO","2017-03-15 12:32:08"
"43625","1","2","ciudadana reporta dos lamparas apagadas por la calle lirios entre el blvd. navidad y guirnalda, fracc. terranova","lirios","3743",NULL,"80143","24.7659663","-107.4581475","NORMAL","ASIGNADO","2017-03-15 12:32:08"
"43626","6","30","se reporta lote baldio con demasiada maleza, basura y plaga de animales, ubicado en calle antonio ruiz entre las calles diez y once, en el fracc. rincon san rafael.","antonio ruiz",,NULL,"80150","24.7718243","-107.44350150000002","NORMAL","ASIGNADO","2017-03-15 12:35:12"
"43627","1","2","ciudadano reporta una lampara apagada afuera del no.3230, ubicada en calle del porvenir entre blvd. nuevo horizonte y de la fortaleza, en el fracc. horizontes.","del porvenir","3255",NULL,"80054","24.8143612","-107.42988029999998","NORMAL","ASIGNADO","2017-03-15 12:41:33"
"43628","7","33","ciudadano solicita el despeje de luminarias, ubicado en calle del porvenir entre blvd. nuevo horizonte y de la fortaleza, en el fracc. horizontes.","del porvenir","3255",NULL,"80054","24.8143612","-107.42988029999998","NORMAL","ASIGNADO","2017-03-15 12:44:05"
"43629","1","2","ciudadana reporta 2 lamparas apagadas (ya se habian reportado por internet AP616233W por la calle brasiles entre azalea y papiro col bugambilias","brasiles","3965",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-03-15 12:48:02"
"43630","3","13","se solicita el rastreo y limpieza de calle por estar en muy mal estado, por la calle brasiles entre azalia y papiro frac bugambilias","brasiles","3965",NULL,,"24.7596813","-107.39080680000001","NORMAL","ASIGNADO","2017-03-15 12:52:55"
"43631","7","32","ciudadana solicita el retiro de arbol de limon caido en parque, ubicado en av. manaslu y ceboruco, en la col. inf. solidaridad.","elbrus","2640",NULL,"80015","24.824118","-107.42968989999997","NORMAL","ASIGNADO","2017-03-15 13:21:53"
"43632","1","2","ciudadana reporta cinco lamparas apagadas, ubicadas en calle mina de guanacevi entre las calles manuel avila camacho y 15 de septiembre, en la col. antonio toledo corro.","guanacevi","1950",NULL,"80296","24.806632","-107.394393","NORMAL","ASIGNADO","2017-03-15 13:48:40"
"43633","1","2","ciudadano reporta nueve lamparas apagadas, ubicadas ocho en av. de los empaques entre pablo macias valenzuela y blvd. las torres y una doble apagada en articulo 73 y empaques (area de estacionamiento) (checar cables sueltos), en la col. inf. barrancos.","av. de los empaques","5005",NULL,"80184","24.754502","-107.43416639999998","NORMAL","ASIGNADO","2017-03-15 14:10:50"
"43634","3","13","ciudadana solicita el rastreo y limpieza de camino por tachinolpa y la pluma de gallina domicilio conocido sindicatura de imala","la pluma","s/n",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-03-15 14:24:33"
"43635","8","36","se reporta a persona ya que tienen mascota la cual hace sus necesidades por todos lados, ocasionando molestia e inconformidad en vecinos por ser esto gran foco de infeccion, ubicado en el no.5059 de av. sur entre las calles oriente y poniente, de la col. inf. las flores.","av. sur","5059",NULL,"80159","24.806632","-107.394393","NORMAL","ASIGNADO","2017-03-15 14:26:57"
"43636","1","2","CIUDADANA REPORTA LAMPARA QUE PRENDE Y APAGADA UBICADA EN CALLE  LONDRES ENTRE ROMA Y OSLO EN EL FRACC. VILLA VERDE.","LONDRES","5249",NULL,,"24.7521887","-107.43678999999997","NORMAL","ASIGNADO","2017-03-15 14:46:50"
"43637","1","2","UNA LAMPARA APAGADA EN CALLE ICAZBALCETA ENTRE FLOR DE LIZ Y CALLE IRIS, FRACC. TERRANOVA","ICAZBALCETA","3421",NULL,,"24.7705689","-107.45770340000001","NORMAL","ASIGNADO","2017-03-15 15:00:21"
"43638","1","2","CIUDADANO REPORTA  TRES LAMPARAS QUE PRENDEN Y APAGAN UBICADAS EN CALLE LOS BRASILES ENTRE AGUA FRIA Y GUASIMA EN LA COL. PROGRESO.","LOS BRASILES","3645",NULL,,"24.7611751","-107.3925658","NORMAL","ASIGNADO","2017-03-15 16:30:35"
"43639","1","2","una lampara que enciende y apaga en calle Aldama 252 entre Gabriel Leyva Solano y Aguilar Barraza, Col. Miguel Aleman.","Aldama","252",NULL,,"24.8020063","-107.3881801","NORMAL","ASIGNADO","2017-03-16 09:22:16"
"43640","6","30","se reporta lote baldio con demasiada maleza, basura y plaga de animales, ubicado desde blvd. las torres hasta la calle rosendo rodriguez por av. aztlan (se necesita maquinaria), colindando con fracc. centenario","blvd. las torres",,NULL,"80184","24.7749591","-107.45628420000003","NORMAL","ASIGNADO","2017-03-16 09:52:33"
"43641","1","2","SOLICITA REPARACIÓN DE TODAS LAS LAMPARAS AL INTERIOR DE  PARQUE UBICADO EN BLVD. DE LOS ANDES  ENTRE OBREGÓN Y MONTES URALES NTE. ,  ASI MISMO SOLICITA REPARACION DE SEIS LAMPARAS APAGADAS EN CALLE CERRADA DOMEYKO ENTRE BALCANES Y MONTE VICTORIA, ASI MISMO REPORTA LAMPARAS APAGADAS EN AV. BALCANES. FRACC. VILLA BONITA.","DOMEYKO","447",NULL,,"24.7501879","-107.38766149999998","NORMAL","ASIGNADO","2017-03-16 09:53:38"
"43642","7","43","ciudadana solicita el retiro de las ramas de los arboles que podaron personal del h. ayuntamiento en el blvd. salvador alvarado, entre las calles republica de guatema y alfonso g. calderon, col. stase dos","blvd. salvador alvarado","2628",NULL,"80020","24.806632","-107.394393","NORMAL","ASIGNADO","2017-03-16 10:04:47"
"43643","1","2","ciudadano reporta varias lamparas apagadas, ubicadas en calle carlos salinas de gortari no.2761 entre las calles san juan diego y madre teresa de calcuta, en el fracc. villa del real.","carlos salinas de gortaria","2761",NULL,"80247","24.798802","-107.34612820000001","NORMAL","ASIGNADO","2017-03-16 10:06:22"
"43644","1","2","ciudadana reporta dos lamparas apagadas, ubicadas una a un lado del no.38 en calle ignacio ramirez entre av. alvaro obregon y francisco marquez (checar cableado se apaga constantemente) y la otra igancio ramirez esq. con francisco marquez, en la col. ignacio allende.","ignacio ramirez","38",NULL,"80010","24.806632","-107.394393","NORMAL","ASIGNADO","2017-03-16 10:24:20"
"43645","1","2","ciudadano reporta una lampara que se cayo con todo y braso  esta quebrada, y la tiene un vecino por la calle mina plomosa  enseguida del # 912, con el sr. son cuco, entre las calles participacion ciudadana y soidaridad, col. huizaches","mina plomosa","912",NULL,"80298","24.7605067","-107.38470460000002","NORMAL","ASIGNADO","2017-03-16 10:51:06"
"43646","1","2","tres lámparas apagadas ubicadas en Cerro de Chiva entre cerro de los frailes y sierra madre occidental. cañadas","jamuave","1095",NULL,,"24.7803332","-107.40189499999997","NORMAL","ASIGNADO","2017-03-16 11:13:54"
"43647","1","2","ciudadana reporta una lámpara apagada en poste no.66, ubicada en calle emilio portes gil 2145 entre av. patria y manuel ávila camacho, en la col. lazaro cardenas.","emilio portes gil","2145",NULL,"80290","24.806632","-107.394393","NORMAL","ASIGNADO","2017-03-16 11:28:56"
"43648","3","14","ciudadana reporta 3 baches muy grandes por la calle circuito de las amapolas num 5726 entre paseo de los ganaderos y blv pastizales (entrada por blv pastizales, frante a plaza san isidro) en colinas del bosque","circuito de las amapolas","5726",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-03-16 11:30:13"
"43649","8","35","ciudadano reporta al sr. leopoldo leon sanchez por estar llevando a cabo una construcción sin saber si hay permisos o no, por calle puerto escondido esquina con arnulfo roddriguez col los mezcales","puerto escondido","115",NULL,,"24.7888242","-107.4168871","NORMAL","ASIGNADO","2017-03-16 11:52:36"
"43650","1","2","solicita reparacion de 13 lámparas apagadas: cuatro lámparas apagadas en circuito interior cuatro, dos en circuito interior seis, tres en campo de fútbol, dos en parque infantil, dos lámparas que encienden y apagan  en la caseta de entrada, Estancia 2.","circuito interior 4","132",NULL,,"24.7603033","-107.45792260000002","NORMAL","ASIGNADO","2017-03-16 12:14:37"
"43651","1","2","ciudadano reporta una lampara apagada por la calle teotihuacan esquina con la calle palenque, col. recursos hidraulicos","palenque","69",NULL,,"24.8042256","-107.40923659999999","NORMAL","ASIGNADO","2017-03-16 12:23:06"
"43652","1","2","ciudadana reporta seis lamparas apagadas, ubicadas en av. federalismo no.2000 entre jorge chavez castro y av. republica, en el fracc. portales del country.","av. federalismo","2000",NULL,"80100","24.7779439","-107.43432989999997","NORMAL","ASIGNADO","2017-03-16 12:23:39"
"43653","1","2","ciudadana reporta 1 lampara apagada por la calle pablo macias valenzuela,entre francisco serrano y macario gaxiola col ruiz cortinez","pablo macias","3274",NULL,,"24.761247","-107.42794750000002","NORMAL","ASIGNADO","2017-03-16 12:24:59"
"43654","1","2","ciudadana reporta una lampara apagada por la calle itsmo de tehuantepec entre las calles alpes y ajusco, col. lomas de montesierra","itsmo de tehuantepec","lote # 33",NULL,,"24.8570089","-107.37835059999998","NORMAL","ASIGNADO","2017-03-16 12:32:32"
"43655","1","2","ciuadadana reporta tres lamparas apagadas en los postes no.1405,140 y 16002, ubicadas en calle lauro diaz castro entre las calle ignacio ramos p. y carlosm. esquerro, en la col. adolfo lopez mateos.","lauro diaz castro","4208",NULL,"80190","24.806632","-107.394393","NORMAL","ASIGNADO","2017-03-16 12:35:15"
"43656","3","15","ciudadana solicita el rastreo, relleno y nivelacion de la calle itsmo de tehuantepec entre alpes y ajusco, en la col. lomas de montesierra.","itsmo de tehantepec","33",NULL,"80016","24.8570089","-107.37835059999998","NORMAL","ASIGNADO","2017-03-16 12:52:31"
"43657","3","15","ciudadana solicita rastreo, relleno y nivelación por la calle aguila entre sauces y abedules col renato vega amador","aguila","4293",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-03-16 12:52:59"
"43658","1","2","ciudadano reporta dos lamparas apagadas por la calle soberania, entre las calles azucena y mexico 68, col. republica mexicana","soberania","1026",NULL,"80279","24.7765655","-107.3837107","NORMAL","ASIGNADO","2017-03-16 12:53:34"
"43659","1","2","ciudadana reporta 1 lampara apagada por la calle sauces y calle aguila (a mitad de la calle) col renato vega amador","aguila","4293",NULL,,"24.7777045","-107.34752309999999","NORMAL","ASIGNADO","2017-03-16 12:56:24"
"43660","1","2","solicita reparación de un reflector apagado en calle Villa Zambrano entre Ramón Rivas Llamas y Silvia Paz Díaz Camacho, Col. Villas del Rio II. (pide se le reparare con foco de Luz amarilla en caso de que no cuenten con luz blanca)","Villa Zambrano","2843",NULL,,"24.8060425","-107.44322640000001","NORMAL","ASIGNADO","2017-03-16 12:59:31"
"43661","1","2","ciudadana reporta una lampara apagada, ubicada en calle los portales esq. con artico, en el fracc. la puerta.","los portales","3214",NULL,"80028","24.806632","-107.394393","NORMAL","ASIGNADO","2017-03-16 13:23:27"
"43662","1","2","ciudadana reporta sector apagado con 10 lamparas apagadas por la calle 21 de marzo entre anastacio bustamante y mariano paredes (una calle de la lazaro cardenaz y la otra es cnop) col lazaro cardenaz","anastacio bustamante","1713",NULL,,"24.806632","-107.394393","NORMAL","ASIGNADO","2017-03-16 13:46:45"
"43663","1","2","SOLICITA REPARACION DE UNA LAMPARA EN CALLE ART. 83  FTE. CASA 4970 ENTRE AV. LOS EMPAQUES Y DUNAS, INF. BARRANCOS.","ART. 83","4970",NULL,,"24.7571116","-107.43445320000001","NORMAL","ASIGNADO","2017-03-16 13:56:35"
"43664","1","2","ciudadano reporta 1 lampara apagada por la calle colinas de topacio entre lomas de san isidro y real del parque (frente a la casa 4123)  frac san isidro seccion esmeralda","colinas de topacio","4123",NULL,,"24.7580714","-107.3915553","NORMAL","ASIGNADO","2017-03-16 14:05:46"
"43665","1","2","CIUDADANA REPORTA DOS LAMPARAS APAGADAS POR EL AND. HACIENDA  Y LA CALLE  SARCH, COL. FOVISSSTE HUMAYA","AND. HACIENDA","1631",NULL,"80020","24.8329462","-107.41231379999999","NORMAL","ASIGNADO","2017-03-16 14:16:19"
"43666","1","2","SOLICITA REPARACIÓN EN GENERAL EN LA COLONIA RENATO VEGA AMADOR , CIUDADANA COMENTA QUE LA MAYOR PARTE DEL ALUMBRADO SE ENCUENTRA APAGADO.","LEÓN","4304",NULL,,"24.7824146","-107.34945549999998","NORMAL","ASIGNADO","2017-03-16 14:25:07"
"43667","1","2","CIUDADANO REPORTA UNA LAMPARA APAGADA POR LA CALLE PABLO MACIAS VALENZUELA ENTRE LAS CALLES FERNANDO CUEN Y CRUZ MEDINA POSTE # 48, COL. ESTHELA ORTIZ DE DOMINGUEZ","PABLO MACIAS VALENZUELA","3891",NULL,"80190","24.7619266","-107.42567300000002","NORMAL","ASIGNADO","2017-03-16 14:25:42"
"43668","1","2","CIUDADANA REPORTA UNA LAMPARA APAGADA  EN CALLE JÚPITER QUE SE ENCUENTRA ENFRENTE DEL NUMERO #2334 ENTRE LAS CALLES XICOTENCA Y BENITO FLORES EN LA COL. ROSARIO UZARRAGA.","JÚPITER","2345",NULL,,"24.8217193","-107.41506820000001","NORMAL","ASIGNADO","2017-03-16 17:14:41"
"43669","1","2","ciudadana reporta seis lamparas apagadas (checar pastillas), ubicadas en dos en matías lazcano entre mario camelo y mariano romero, una en matías lazcano casi esquina con Luis de la Torre, una en calle Mario camelo entre Francisco Márquez y Matías lascano, una más en Matías Lascano y Privada Uno. en la col. Chapultepec.","matias lazcano","1353",NULL,"80040","24.806632","-107.394393","NORMAL","ASIGNADO","2017-03-17 08:47:44"
"43670","1","2","ciudadana reporta dos lamparas apagadas por la calle agustin melgar entre las calles manuel romero y diagonal, col. chapultepec.","agustin melgar",,NULL,,"24.8161958","-107.3924538","NORMAL","ASIGNADO","2017-03-17 08:53:00"
"43671","1","2","ciudadana reporta una lampara apagada, ubicada en calle ernesto canto esq. con av. alvaro obregon, en la col. francisco alarcon.","ernesto canto","452",NULL,"80199","24.7672806","-107.39059889999999","NORMAL","ASIGNADO","2017-03-17 08:56:21"
